timestamp,price_eur_mwh,country,zone
2025-01-02 01:00:00,148.44,Netherlands,NL
2025-01-02 02:00:00,138.0,Netherlands,NL
2025-01-02 03:00:00,100.1,Netherlands,NL
2025-01-02 04:00:00,107.47,Netherlands,NL
2025-01-02 05:00:00,154.68,Netherlands,NL
2025-01-02 06:00:00,174.7,Netherlands,NL
2025-01-02 07:00:00,175.07,Netherlands,NL
2025-01-02 08:00:00,165.37,Netherlands,NL
2025-01-02 09:00:00,136.0,Netherlands,NL
2025-01-02 10:00:00,111.93,Netherlands,NL
2025-01-02 11:00:00,101.52,Netherlands,NL
2025-01-02 12:00:00,105.6,Netherlands,NL
2025-01-02 13:00:00,118.95,Netherlands,NL
2025-01-02 14:00:00,130.11,Netherlands,NL
2025-01-02 15:00:00,138.81,Netherlands,NL
2025-01-02 16:00:00,153.0,Netherlands,NL
2025-01-02 17:00:00,152.99,Netherlands,NL
2025-01-02 18:00:00,128.0,Netherlands,NL
2025-01-02 19:00:00,129.17,Netherlands,NL
2025-01-02 20:00:00,120.0,Netherlands,NL
2025-01-02 21:00:00,119.9,Netherlands,NL
2025-01-02 22:00:00,116.07,Netherlands,NL
2025-01-02 23:00:00,114.32,Netherlands,NL
2025-01-03 00:00:00,115.0,Netherlands,NL
2025-01-03 01:00:00,103.0,Netherlands,NL
2025-01-03 02:00:00,98.0,Netherlands,NL
2025-01-03 03:00:00,78.15,Netherlands,NL
2025-01-03 04:00:00,71.0,Netherlands,NL
2025-01-03 05:00:00,68.96,Netherlands,NL
2025-01-03 06:00:00,86.0,Netherlands,NL
2025-01-03 07:00:00,112.64,Netherlands,NL
2025-01-03 08:00:00,134.51,Netherlands,NL
2025-01-03 09:00:00,100.0,Netherlands,NL
2025-01-03 10:00:00,86.6,Netherlands,NL
2025-01-03 11:00:00,83.8,Netherlands,NL
2025-01-03 12:00:00,97.2,Netherlands,NL
2025-01-03 13:00:00,117.05,Netherlands,NL
2025-01-03 14:00:00,149.99,Netherlands,NL
2025-01-03 15:00:00,125.8,Netherlands,NL
2025-01-03 16:00:00,149.93,Netherlands,NL
2025-01-03 17:00:00,133.2,Netherlands,NL
2025-01-03 18:00:00,124.3,Netherlands,NL
2025-01-03 19:00:00,125.0,Netherlands,NL
2025-01-03 20:00:00,155.2,Netherlands,NL
2025-01-03 21:00:00,133.2,Netherlands,NL
2025-01-03 22:00:00,192.7,Netherlands,NL
2025-01-03 23:00:00,136.4,Netherlands,NL
2025-01-04 00:00:00,130.39,Netherlands,NL
2025-01-04 01:00:00,106.7,Netherlands,NL
2025-01-04 02:00:00,99.0,Netherlands,NL
2025-01-04 03:00:00,96.09,Netherlands,NL
2025-01-04 04:00:00,102.22,Netherlands,NL
2025-01-04 05:00:00,110.7,Netherlands,NL
2025-01-04 06:00:00,120.02,Netherlands,NL
2025-01-04 07:00:00,128.39,Netherlands,NL
2025-01-04 08:00:00,130.75,Netherlands,NL
2025-01-04 09:00:00,130.34,Netherlands,NL
2025-01-04 10:00:00,128.29,Netherlands,NL
2025-01-04 11:00:00,130.03,Netherlands,NL
2025-01-04 12:00:00,129.85,Netherlands,NL
2025-01-04 13:00:00,136.4,Netherlands,NL
2025-01-04 14:00:00,138.76,Netherlands,NL
2025-01-04 15:00:00,141.2,Netherlands,NL
2025-01-04 16:00:00,149.83,Netherlands,NL
2025-01-04 17:00:00,144.17,Netherlands,NL
2025-01-04 18:00:00,138.38,Netherlands,NL
2025-01-04 19:00:00,129.73,Netherlands,NL
2025-01-04 20:00:00,123.07,Netherlands,NL
2025-01-04 21:00:00,118.54,Netherlands,NL
2025-01-04 22:00:00,109.61,Netherlands,NL
2025-01-04 23:00:00,111.61,Netherlands,NL
2025-01-05 00:00:00,94.76,Netherlands,NL
2025-01-05 01:00:00,85.62,Netherlands,NL
2025-01-05 02:00:00,82.94,Netherlands,NL
2025-01-05 03:00:00,74.73,Netherlands,NL
2025-01-05 04:00:00,67.0,Netherlands,NL
2025-01-05 05:00:00,65.67,Netherlands,NL
2025-01-05 06:00:00,64.22,Netherlands,NL
2025-01-05 07:00:00,75.5,Netherlands,NL
2025-01-05 08:00:00,75.7,Netherlands,NL
2025-01-05 09:00:00,82.95,Netherlands,NL
2025-01-05 10:00:00,80.02,Netherlands,NL
2025-01-05 11:00:00,81.66,Netherlands,NL
2025-01-05 12:00:00,65.32,Netherlands,NL
2025-01-05 13:00:00,59.67,Netherlands,NL
2025-01-05 14:00:00,49.98,Netherlands,NL
2025-01-05 15:00:00,49.91,Netherlands,NL
2025-01-05 16:00:00,63.23,Netherlands,NL
2025-01-05 17:00:00,61.13,Netherlands,NL
2025-01-05 18:00:00,52.08,Netherlands,NL
2025-01-05 19:00:00,40.88,Netherlands,NL
2025-01-05 20:00:00,39.0,Netherlands,NL
2025-01-05 21:00:00,32.48,Netherlands,NL
2025-01-05 22:00:00,20.36,Netherlands,NL
2025-01-05 23:00:00,25.99,Netherlands,NL
2025-01-06 00:00:00,9.65,Netherlands,NL
2025-01-06 01:00:00,6.2,Netherlands,NL
2025-01-06 02:00:00,2.77,Netherlands,NL
2025-01-06 03:00:00,1.97,Netherlands,NL
2025-01-06 04:00:00,3.69,Netherlands,NL
2025-01-06 05:00:00,10.0,Netherlands,NL
2025-01-06 06:00:00,45.54,Netherlands,NL
2025-01-06 07:00:00,72.0,Netherlands,NL
2025-01-06 08:00:00,77.03,Netherlands,NL
2025-01-06 09:00:00,60.0,Netherlands,NL
2025-01-06 10:00:00,40.28,Netherlands,NL
2025-01-06 11:00:00,42.06,Netherlands,NL
2025-01-06 12:00:00,45.06,Netherlands,NL
2025-01-06 13:00:00,64.57,Netherlands,NL
2025-01-06 14:00:00,77.94,Netherlands,NL
2025-01-06 15:00:00,77.92,Netherlands,NL
2025-01-06 16:00:00,102.91,Netherlands,NL
2025-01-06 17:00:00,126.66,Netherlands,NL
2025-01-06 18:00:00,119.95,Netherlands,NL
2025-01-06 19:00:00,99.9,Netherlands,NL
2025-01-06 20:00:00,79.94,Netherlands,NL
2025-01-06 21:00:00,73.43,Netherlands,NL
2025-01-06 22:00:00,50.96,Netherlands,NL
2025-01-06 23:00:00,19.51,Netherlands,NL
2025-01-07 00:00:00,8.71,Netherlands,NL
2025-01-07 01:00:00,8.9,Netherlands,NL
2025-01-07 02:00:00,5.01,Netherlands,NL
2025-01-07 03:00:00,5.13,Netherlands,NL
2025-01-07 04:00:00,5.8,Netherlands,NL
2025-01-07 05:00:00,60.0,Netherlands,NL
2025-01-07 06:00:00,116.56,Netherlands,NL
2025-01-07 07:00:00,165.98,Netherlands,NL
2025-01-07 08:00:00,138.5,Netherlands,NL
2025-01-07 09:00:00,110.74,Netherlands,NL
2025-01-07 10:00:00,79.95,Netherlands,NL
2025-01-07 11:00:00,70.1,Netherlands,NL
2025-01-07 12:00:00,67.33,Netherlands,NL
2025-01-07 13:00:00,75.0,Netherlands,NL
2025-01-07 14:00:00,84.9,Netherlands,NL
2025-01-07 15:00:00,125.58,Netherlands,NL
2025-01-07 16:00:00,160.7,Netherlands,NL
2025-01-07 17:00:00,173.86,Netherlands,NL
2025-01-07 18:00:00,127.5,Netherlands,NL
2025-01-07 19:00:00,102.9,Netherlands,NL
2025-01-07 20:00:00,97.6,Netherlands,NL
2025-01-07 21:00:00,82.2,Netherlands,NL
2025-01-07 22:00:00,80.01,Netherlands,NL
